dataset,method_key,method,retention,retention_kind,image_id,question_id,question,prediction,ground_truth,correct,generated_tokens,selector_ms,ssd_read_ms,scatter_ms,prepare_ms,prefill_ms,ttft_ms,decode_ms,e2e_latency_ms,ssd_read_bytes,ssd_read_chunks,ssd_preads,chunk_io_ms,hook_ms,n_chunks_selected,n_chunks_total,touched_chunk_fraction,logical_kv_ratio,logical_kv_ratio_per_layer,fallback_rate,normal_chunk_count_total,normal_kv_read_bytes,separator_read_bytes,normal_kv_preads,separator_preads,total_actual_pread_bytes,static_score_calls,query_score_calls,diversity_calls,selection_mode,selected_chunk_ids_per_layer,separator_policy,reordered_prefix_store_validated,n_raters
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n293477,20856731,Is the wallet lying on top of a desk?,No,"[""no""]",1.0,2,16.36124576907605,221.27182385884225,55.54648523684591,334.84238595701754,40.502147981897,375.39145490154624,18.680484034121037,394.0719389356673,313982976,576,287,256.55283383093774,0.0,9.0,37,0.24324324324324326,0.24767628205128206,"[0.24786324786324787, 0.2341880341880342, 0.25811965811965815, 0.25256410256410255, 0.2534188034188034, 0.25, 0.2341880341880342, 0.24615384615384617, 0.24615384615384617, 0.2465811965811966, 0.23632478632478632, 0.23547008547008547, 0.25384615384615383, 0.23803418803418802, 0.25427350427350426, 0.2594017094017094, 0.24316239316239316, 0.24358974358974358, 0.24444444444444444, 0.24615384615384617, 0.25769230769230766, 0.24444444444444444, 0.244017094017094, 0.2452991452991453, 0.2452991452991453, 0.2534188034188034, 0.25427350427350426, 0.2452991452991453, 0.24358974358974358, 0.25726495726495724, 0.2564102564102564, 0.2547008547008547]",0.0,288,295108608,18874368,286,1,313982976,32,0,32,static_diverse,"[[0, 2, 3, 4, 6, 12, 15, 16, 19], [0, 1, 2, 3, 4, 5, 6, 34, 36], [0, 1, 2, 3, 4, 5, 6, 31, 34], [0, 1, 2, 3, 7, 9, 11, 29, 34], [0, 1, 2, 4, 5, 7, 8, 30, 32], [0, 1, 2, 3, 4, 5, 8, 29, 34], [0, 1, 2, 3, 4, 5, 7, 33, 36], [0, 1, 2, 3, 4, 5, 7, 33, 35], [0, 1, 2, 3, 4, 5, 7, 32, 34], [0, 1, 2, 3, 6, 7, 15, 30, 35], [0, 1, 2, 3, 7, 8, 9, 33, 36], [0, 1, 2, 3, 4, 7, 8, 32, 36], [0, 1, 2, 4, 5, 8, 12, 30, 35], [0, 1, 2, 3, 4, 8, 9, 30, 36], [0, 1, 3, 4, 6, 8, 9, 23, 29], [0, 1, 2, 3, 4, 5, 6, 26, 30], [0, 1, 2, 3, 4, 7, 9, 22, 36], [0, 1, 2, 3, 4, 5, 7, 29, 36], [0, 1, 2, 3, 4, 6, 7, 26, 36], [0, 1, 2, 3, 4, 5, 9, 30, 36], [0, 1, 2, 3, 4, 5, 6, 32, 34], [0, 1, 2, 3, 4, 5, 7, 30, 36], [0, 1, 2, 3, 4, 6, 8, 33, 36], [0, 1, 2, 4, 7, 8, 11, 34, 36], [0, 1, 2, 3, 4, 6, 8, 24, 36], [0, 1, 2, 3, 4, 7, 8, 31, 34], [0, 1, 2, 3, 4, 5, 9, 26, 33], [0, 1, 2, 4, 5, 6, 18, 31, 36], [0, 1, 2, 3, 4, 8, 14, 34, 36], [0, 1, 2, 3, 4, 8, 16, 29, 35], [0, 1, 2, 3, 4, 7, 9, 31, 34], [0, 1, 2, 3, 4, 5, 7, 23, 33]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n293477,20857065,What is the color of the pens that are lying on top of the bed?,Blue,"[""white""]",0.0,2,,443.46203503664583,,,708.0022559966892,713.3092270232737,18.95570196211338,732.2649289853871,1226833920,2368,64,,652.7319091837853,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n293477,20857065,What is the color of the pens that are lying on top of the bed?,Black,"[""white""]",0.0,2,0.17268932424485683,169.50270382221788,43.56252576690167,240.81227194983512,36.69418301433325,277.5466259336099,18.592640990391374,296.1392669240013,320864256,576,65,191.37282751034945,0.0,9.0,37,0.24324324324324326,0.2514155982905983,"[0.24615384615384617, 0.24615384615384617, 0.25811965811965815, 0.24743589743589745, 0.2512820512820513, 0.2482905982905983, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.2517094017094017, 0.24700854700854702, 0.24957264957264957, 0.25769230769230766, 0.2551282051282051, 0.2534188034188034, 0.252991452991453, 0.25555555555555554, 0.2564102564102564, 0.2547008547008547, 0.25384615384615383, 0.2551282051282051, 0.25555555555555554, 0.2517094017094017, 0.2504273504273504, 0.2547008547008547, 0.25384615384615383, 0.25427350427350426, 0.25427350427350426, 0.252991452991453]",0.0,288,301989888,18874368,64,1,320864256,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n293477,20857065,What is the color of the pens that are lying on top of the bed?,Black,"[""white""]",0.0,2,11.950821033678949,224.51965790241957,46.881756745278835,316.7468630708754,36.97020700201392,353.7629800848663,18.4903999324888,372.2533800173551,313982976,576,287,251.96542497724295,0.0,9.0,37,0.24324324324324326,0.24767628205128206,"[0.24786324786324787, 0.2341880341880342, 0.25811965811965815, 0.25256410256410255, 0.2534188034188034, 0.25, 0.2341880341880342, 0.24615384615384617, 0.24615384615384617, 0.2465811965811966, 0.23632478632478632, 0.23547008547008547, 0.25384615384615383, 0.23803418803418802, 0.25427350427350426, 0.2594017094017094, 0.24316239316239316, 0.24358974358974358, 0.24444444444444444, 0.24615384615384617, 0.25769230769230766, 0.24444444444444444, 0.244017094017094, 0.2452991452991453, 0.2452991452991453, 0.2534188034188034, 0.25427350427350426, 0.2452991452991453, 0.24358974358974358, 0.25726495726495724, 0.2564102564102564, 0.2547008547008547]",0.0,288,295108608,18874368,286,1,313982976,32,0,32,static_diverse,"[[0, 2, 3, 4, 6, 12, 15, 16, 19], [0, 1, 2, 3, 4, 5, 6, 34, 36], [0, 1, 2, 3, 4, 5, 6, 31, 34], [0, 1, 2, 3, 7, 9, 11, 29, 34], [0, 1, 2, 4, 5, 7, 8, 30, 32], [0, 1, 2, 3, 4, 5, 8, 29, 34], [0, 1, 2, 3, 4, 5, 7, 33, 36], [0, 1, 2, 3, 4, 5, 7, 33, 35], [0, 1, 2, 3, 4, 5, 7, 32, 34], [0, 1, 2, 3, 6, 7, 15, 30, 35], [0, 1, 2, 3, 7, 8, 9, 33, 36], [0, 1, 2, 3, 4, 7, 8, 32, 36], [0, 1, 2, 4, 5, 8, 12, 30, 35], [0, 1, 2, 3, 4, 8, 9, 30, 36], [0, 1, 3, 4, 6, 8, 9, 23, 29], [0, 1, 2, 3, 4, 5, 6, 26, 30], [0, 1, 2, 3, 4, 7, 9, 22, 36], [0, 1, 2, 3, 4, 5, 7, 29, 36], [0, 1, 2, 3, 4, 6, 7, 26, 36], [0, 1, 2, 3, 4, 5, 9, 30, 36], [0, 1, 2, 3, 4, 5, 6, 32, 34], [0, 1, 2, 3, 4, 5, 7, 30, 36], [0, 1, 2, 3, 4, 6, 8, 33, 36], [0, 1, 2, 4, 7, 8, 11, 34, 36], [0, 1, 2, 3, 4, 6, 8, 24, 36], [0, 1, 2, 3, 4, 7, 8, 31, 34], [0, 1, 2, 3, 4, 5, 9, 26, 33], [0, 1, 2, 4, 5, 6, 18, 31, 36], [0, 1, 2, 3, 4, 8, 14, 34, 36], [0, 1, 2, 3, 4, 8, 16, 29, 35], [0, 1, 2, 3, 4, 7, 9, 31, 34], [0, 1, 2, 3, 4, 5, 7, 23, 33]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n293477,20857040,Are there either wood spoons or knives?,No,"[""no""]",1.0,2,,458.4516517352313,,,712.5363440718502,717.7015150664374,24.494268000125885,742.1957830665633,1226833920,2368,64,,668.1361179798841,,,1.0,1.0,null,0.0,,1226833920,0,64,0,1226833920,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n293477,20857040,Are there either wood spoons or knives?,No,"[""no""]",1.0,2,0.22974598687142134,162.28610940743238,55.96287699881941,252.65796901658177,37.322308984585106,290.02612899057567,18.152286997064948,308.1784159876406,320864256,576,65,190.50144602078944,0.0,9.0,37,0.24324324324324326,0.2514155982905983,"[0.24615384615384617, 0.24615384615384617, 0.25811965811965815, 0.24743589743589745, 0.2512820512820513, 0.2482905982905983, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.24615384615384617, 0.2517094017094017, 0.24700854700854702, 0.24957264957264957, 0.25769230769230766, 0.2551282051282051, 0.2534188034188034, 0.252991452991453, 0.25555555555555554, 0.2564102564102564, 0.2547008547008547, 0.25384615384615383, 0.2551282051282051, 0.25555555555555554, 0.2517094017094017, 0.2504273504273504, 0.2547008547008547, 0.25384615384615383, 0.25427350427350426, 0.25427350427350426, 0.252991452991453]",0.0,288,301989888,18874368,64,1,320864256,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8], [0, 1, 2, 3, 4, 5, 6, 7, 8]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n293477,20857040,Are there either wood spoons or knives?,No,"[""no""]",1.0,2,12.06861063838005,202.80956523492932,47.088362043723464,294.82840199489146,37.36067295540124,332.23608194384724,18.938762019388378,351.1748439632356,313982976,576,287,229.6703519532457,0.0,9.0,37,0.24324324324324326,0.24767628205128206,"[0.24786324786324787, 0.2341880341880342, 0.25811965811965815, 0.25256410256410255, 0.2534188034188034, 0.25, 0.2341880341880342, 0.24615384615384617, 0.24615384615384617, 0.2465811965811966, 0.23632478632478632, 0.23547008547008547, 0.25384615384615383, 0.23803418803418802, 0.25427350427350426, 0.2594017094017094, 0.24316239316239316, 0.24358974358974358, 0.24444444444444444, 0.24615384615384617, 0.25769230769230766, 0.24444444444444444, 0.244017094017094, 0.2452991452991453, 0.2452991452991453, 0.2534188034188034, 0.25427350427350426, 0.2452991452991453, 0.24358974358974358, 0.25726495726495724, 0.2564102564102564, 0.2547008547008547]",0.0,288,295108608,18874368,286,1,313982976,32,0,32,static_diverse,"[[0, 2, 3, 4, 6, 12, 15, 16, 19], [0, 1, 2, 3, 4, 5, 6, 34, 36], [0, 1, 2, 3, 4, 5, 6, 31, 34], [0, 1, 2, 3, 7, 9, 11, 29, 34], [0, 1, 2, 4, 5, 7, 8, 30, 32], [0, 1, 2, 3, 4, 5, 8, 29, 34], [0, 1, 2, 3, 4, 5, 7, 33, 36], [0, 1, 2, 3, 4, 5, 7, 33, 35], [0, 1, 2, 3, 4, 5, 7, 32, 34], [0, 1, 2, 3, 6, 7, 15, 30, 35], [0, 1, 2, 3, 7, 8, 9, 33, 36], [0, 1, 2, 3, 4, 7, 8, 32, 36], [0, 1, 2, 4, 5, 8, 12, 30, 35], [0, 1, 2, 3, 4, 8, 9, 30, 36], [0, 1, 3, 4, 6, 8, 9, 23, 29], [0, 1, 2, 3, 4, 5, 6, 26, 30], [0, 1, 2, 3, 4, 7, 9, 22, 36], [0, 1, 2, 3, 4, 5, 7, 29, 36], [0, 1, 2, 3, 4, 6, 7, 26, 36], [0, 1, 2, 3, 4, 5, 9, 30, 36], [0, 1, 2, 3, 4, 5, 6, 32, 34], [0, 1, 2, 3, 4, 5, 7, 30, 36], [0, 1, 2, 3, 4, 6, 8, 33, 36], [0, 1, 2, 4, 7, 8, 11, 34, 36], [0, 1, 2, 3, 4, 6, 8, 24, 36], [0, 1, 2, 3, 4, 7, 8, 31, 34], [0, 1, 2, 3, 4, 5, 9, 26, 33], [0, 1, 2, 4, 5, 6, 18, 31, 36], [0, 1, 2, 3, 4, 8, 14, 34, 36], [0, 1, 2, 3, 4, 8, 16, 29, 35], [0, 1, 2, 3, 4, 7, 9, 31, 34], [0, 1, 2, 3, 4, 5, 7, 23, 33]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n44249,20935919,Are the green trees lush or leafless?,Lush,"[""lush""]",1.0,3,,312.62279965449125,,,530.2317040041089,535.2811809862033,37.22083708271384,572.5020180689171,1124073472,2176,64,,484.2547648586333,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n44249,20935919,Are the green trees lush or leafless?,Lush,"[""lush""]",1.0,3,0.24047517217695713,172.56009147968143,53.72928373981267,260.73111803270876,41.82989394757897,302.6229019742459,37.04685904085636,339.66976101510227,285212672,512,65,200.86589583661407,0.0,8.0,34,0.23529411764705882,0.24421350279850745,"[0.23880597014925373, 0.23880597014925373, 0.24813432835820895, 0.24253731343283583, 0.24253731343283583, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.24860074626865672, 0.240205223880597, 0.24720149253731344, 0.2513992537313433, 0.24813432835820895, 0.2490671641791045, 0.2453358208955224, 0.25093283582089554, 0.25093283582089554, 0.24953358208955223, 0.25046641791044777, 0.24953358208955223, 0.25046641791044777, 0.2416044776119403, 0.2462686567164179, 0.2453358208955224, 0.24207089552238806, 0.2439365671641791, 0.24113805970149255, 0.240205223880597]",0.0,256,268435456,16777216,64,1,285212672,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n44249,20935919,Are the green trees lush or leafless?,Lush,"[""lush""]",1.0,3,17.02096196822822,221.3054953608662,55.739983916282654,332.2633990319446,51.73178797122091,384.05643100850284,36.97615000419319,421.032581012696,281018368,512,275,253.43690859153867,0.0,8.0,34,0.23529411764705882,0.2421437733208955,"[0.22388059701492538, 0.22388059701492538, 0.24813432835820895, 0.2453358208955224, 0.24486940298507462, 0.2392723880597015, 0.23880597014925373, 0.23880597014925373, 0.24113805970149255, 0.24486940298507462, 0.24347014925373134, 0.24440298507462688, 0.23367537313432835, 0.22901119402985073, 0.23787313432835822, 0.251865671641791, 0.24953358208955223, 0.23367537313432835, 0.24440298507462688, 0.2513992537313433, 0.25093283582089554, 0.25, 0.25046641791044777, 0.25, 0.2490671641791045, 0.2453358208955224, 0.2490671641791045, 0.24673507462686567, 0.24486940298507462, 0.23367537313432835, 0.2439365671641791, 0.22621268656716417]",0.0,256,264241152,16777216,274,1,281018368,32,0,32,static_diverse,"[[0, 2, 3, 5, 6, 8, 12, 33], [0, 1, 2, 3, 4, 9, 29, 33], [0, 1, 2, 3, 4, 7, 14, 24], [0, 1, 2, 3, 4, 5, 25, 30], [0, 1, 2, 3, 4, 5, 30, 32], [0, 1, 2, 3, 4, 6, 22, 27], [0, 1, 2, 3, 4, 7, 27, 30], [0, 1, 2, 3, 5, 8, 29, 32], [0, 1, 3, 4, 5, 6, 28, 31], [0, 2, 3, 4, 5, 7, 28, 32], [0, 1, 2, 5, 6, 8, 30, 32], [0, 2, 4, 5, 6, 7, 23, 32], [0, 1, 5, 6, 8, 12, 28, 33], [0, 1, 2, 4, 5, 6, 27, 33], [0, 4, 16, 17, 20, 22, 32, 33], [0, 1, 2, 3, 7, 16, 27, 32], [0, 1, 2, 3, 4, 5, 21, 32], [0, 1, 2, 4, 7, 12, 24, 33], [0, 1, 2, 5, 6, 10, 20, 32], [0, 1, 2, 3, 4, 8, 26, 32], [0, 1, 2, 3, 10, 11, 25, 32], [0, 1, 2, 3, 6, 7, 23, 31], [0, 1, 2, 3, 4, 9, 30, 31], [0, 1, 2, 3, 4, 5, 22, 31], [0, 1, 3, 4, 5, 8, 18, 25], [0, 1, 2, 3, 4, 10, 28, 29], [0, 1, 2, 3, 4, 6, 25, 32], [0, 1, 2, 3, 7, 8, 26, 31], [0, 1, 2, 3, 4, 11, 28, 32], [0, 1, 2, 4, 6, 12, 31, 33], [0, 1, 2, 3, 4, 13, 25, 30], [0, 1, 2, 3, 4, 5, 32, 33]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n44249,20935938,"What kind of animal are the trees behind of, a sheep or an elephant?",Elephant,"[""elephant""]",1.0,4,,356.3370112096891,,,600.3609910840169,605.3110100328922,54.173161974176764,659.484172007069,1124073472,2176,64,,555.5992528097704,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,,,,,null,,,0
gqa,reorder_prefix_chunk,Reorder+Prefix,0.25,chunk,n44249,20935938,"What kind of animal are the trees behind of, a sheep or an elephant?",Elephant,"[""elephant""]",1.0,4,0.1645437441766262,125.18019299022853,42.74674889165908,194.7913320036605,38.40248996857554,233.2386269699782,55.935589014552534,289.17421598453075,285212672,512,65,146.3968080934137,0.0,8.0,34,0.23529411764705882,0.24421350279850745,"[0.23880597014925373, 0.23880597014925373, 0.24813432835820895, 0.24253731343283583, 0.24253731343283583, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.23880597014925373, 0.24860074626865672, 0.240205223880597, 0.24720149253731344, 0.2513992537313433, 0.24813432835820895, 0.2490671641791045, 0.2453358208955224, 0.25093283582089554, 0.25093283582089554, 0.24953358208955223, 0.25046641791044777, 0.24953358208955223, 0.25046641791044777, 0.2416044776119403, 0.2462686567164179, 0.2453358208955224, 0.24207089552238806, 0.2439365671641791, 0.24113805970149255, 0.240205223880597]",0.0,256,268435456,16777216,64,1,285212672,0,0,0,prefix,"[[0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7], [0, 1, 2, 3, 4, 5, 6, 7]]",sidecar,True,0
gqa,static_diverse_chunk,Static+Diverse,0.25,chunk,n44249,20935938,"What kind of animal are the trees behind of, a sheep or an elephant?",Elephant,"[""elephant""]",1.0,4,13.813196565024555,214.48761399369687,49.00933394674212,311.06769596226513,38.35701500065625,349.47073098737746,54.9760420108214,404.44677299819887,281018368,512,275,242.4693915527314,0.0,8.0,34,0.23529411764705882,0.2421437733208955,"[0.22388059701492538, 0.22388059701492538, 0.24813432835820895, 0.2453358208955224, 0.24486940298507462, 0.2392723880597015, 0.23880597014925373, 0.23880597014925373, 0.24113805970149255, 0.24486940298507462, 0.24347014925373134, 0.24440298507462688, 0.23367537313432835, 0.22901119402985073, 0.23787313432835822, 0.251865671641791, 0.24953358208955223, 0.23367537313432835, 0.24440298507462688, 0.2513992537313433, 0.25093283582089554, 0.25, 0.25046641791044777, 0.25, 0.2490671641791045, 0.2453358208955224, 0.2490671641791045, 0.24673507462686567, 0.24486940298507462, 0.23367537313432835, 0.2439365671641791, 0.22621268656716417]",0.0,256,264241152,16777216,274,1,281018368,32,0,32,static_diverse,"[[0, 2, 3, 5, 6, 8, 12, 33], [0, 1, 2, 3, 4, 9, 29, 33], [0, 1, 2, 3, 4, 7, 14, 24], [0, 1, 2, 3, 4, 5, 25, 30], [0, 1, 2, 3, 4, 5, 30, 32], [0, 1, 2, 3, 4, 6, 22, 27], [0, 1, 2, 3, 4, 7, 27, 30], [0, 1, 2, 3, 5, 8, 29, 32], [0, 1, 3, 4, 5, 6, 28, 31], [0, 2, 3, 4, 5, 7, 28, 32], [0, 1, 2, 5, 6, 8, 30, 32], [0, 2, 4, 5, 6, 7, 23, 32], [0, 1, 5, 6, 8, 12, 28, 33], [0, 1, 2, 4, 5, 6, 27, 33], [0, 4, 16, 17, 20, 22, 32, 33], [0, 1, 2, 3, 7, 16, 27, 32], [0, 1, 2, 3, 4, 5, 21, 32], [0, 1, 2, 4, 7, 12, 24, 33], [0, 1, 2, 5, 6, 10, 20, 32], [0, 1, 2, 3, 4, 8, 26, 32], [0, 1, 2, 3, 10, 11, 25, 32], [0, 1, 2, 3, 6, 7, 23, 31], [0, 1, 2, 3, 4, 9, 30, 31], [0, 1, 2, 3, 4, 5, 22, 31], [0, 1, 3, 4, 5, 8, 18, 25], [0, 1, 2, 3, 4, 10, 28, 29], [0, 1, 2, 3, 4, 6, 25, 32], [0, 1, 2, 3, 7, 8, 26, 31], [0, 1, 2, 3, 4, 11, 28, 32], [0, 1, 2, 4, 6, 12, 31, 33], [0, 1, 2, 3, 4, 13, 25, 30], [0, 1, 2, 3, 4, 5, 32, 33]]",sidecar,,0
gqa,fullload,FullLoad,1.0,full,n44249,20935990,Does the animal beside the fence have small size?,No,"[""no""]",1.0,2,,369.29919745307416,,,596.1732870200649,601.1716179782525,21.094350959174335,622.2659689374268,1124073472,2176,64,,546.7949942685664,,,1.0,1.0,null,0.0,,1124073472,0,64,0,1124073472,,,,,null,,,0
